iter	Passed	Remaining
14207	201458	82126
14208	201473	82112
14209	201488	82098
14210	201507	82086
14211	201521	82072
14212	201536	82058
14213	201550	82043
14214	201565	82029
14215	201579	82015
14216	201593	82001
14217	201607	81987
14218	201621	81973
14219	201635	81958
14220	201650	81944
14221	201663	81930
14222	201678	81916
14223	201693	81902
14224	201707	81888
14225	201721	81873
14226	201735	81859
14227	201749	81845
14228	201763	81831
14229	201777	81816
14230	201791	81802
14231	201805	81788
14232	201820	81774
14233	201834	81760
14234	201848	81746
14235	201862	81731
14236	201876	81717
14237	201890	81703
14238	201907	81690
14239	201921	81676
14240	201936	81662
14241	201949	81647
14242	201964	81633
14243	201977	81619
14244	201991	81604
14245	202005	81590
14246	202019	81576
14247	202033	81562
14248	202048	81548
14249	202062	81533
14250	202076	81519
14251	202089	81505
14252	202103	81490
14253	202118	81476
14254	202132	81462
14255	202147	81448
14256	202161	81434
14257	202175	81420
14258	202190	81406
14259	202204	81392
14260	202218	81377
14261	202232	81363
14262	202247	81349
14263	202261	81335
14264	202275	81321
14265	202290	81307
14266	202304	81293
14267	202318	81279
14268	202332	81264
14269	202347	81250
14270	202361	81236
14271	202377	81223
14272	202390	81208
14273	202404	81194
14274	202418	81179
14275	202432	81165
14276	202446	81151
14277	202460	81137
14278	202474	81123
14279	202488	81108
14280	202501	81094
14281	202516	81080
14282	202530	81066
14283	202545	81052
14284	202559	81037
14285	202573	81023
14286	202588	81009
14287	202602	80995
14288	202616	80981
14289	202631	80967
14290	202647	80954
14291	202662	80940
14292	202676	80926
14293	202690	80911
14294	202704	80897
14295	202718	80883
14296	202733	80869
14297	202747	80855
14298	202762	80841
14299	202776	80827
14300	202791	80812
14301	202805	80799
14302	202820	80784
14303	202834	80770
14304	202849	80756
14305	202863	80742
14306	202877	80728
14307	202892	80714
14308	202906	80700
14309	202920	80686
14310	202935	80672
14311	202949	80657
14312	202963	80643
14313	202977	80629
14314	202991	80615
14315	203005	80600
14316	203019	80586
14317	203033	80572
14318	203047	80558
14319	203062	80544
14320	203077	80530
14321	203092	80516
14322	203107	80502
14323	203121	80488
14324	203135	80474
14325	203150	80460
14326	203164	80446
14327	203179	80432
14328	203193	80418
14329	203208	80404
14330	203222	80390
14331	203237	80375
14332	203251	80362
14333	203266	80347
14334	203280	80333
14335	203295	80319
14336	203309	80305
14337	203324	80291
14338	203338	80277
14339	203352	80263
14340	203367	80249
14341	203382	80235
14342	203396	80221
14343	203410	80207
14344	203425	80193
14345	203439	80178
14346	203455	80165
14347	203469	80151
14348	203484	80137
14349	203498	80123
14350	203512	80108
14351	203526	80094
14352	203540	80080
14353	203554	80066
14354	203568	80051
14355	203582	80037
14356	203597	80023
14357	203610	80009
14358	203624	79994
14359	203638	79980
14360	203652	79966
14361	203666	79952
14362	203681	79938
14363	203696	79924
14364	203709	79909
14365	203727	79897
14366	203741	79882
14367	203755	79868
14368	203770	79854
14369	203785	79840
14370	203800	79826
14371	203814	79812
14372	203828	79798
14373	203843	79784
14374	203857	79770
14375	203871	79755
14376	203884	79741
14377	203899	79727
14378	203913	79713
14379	203927	79699
14380	203941	79684
14381	203955	79670
14382	203970	79656
14383	203984	79642
14384	203999	79628
14385	204013	79614
14386	204027	79600
14387	204042	79586
14388	204057	79572
14389	204071	79558
14390	204085	79543
14391	204099	79529
14392	204114	79515
14393	204128	79501
14394	204145	79488
14395	204159	79474
14396	204174	79460
14397	204188	79445
14398	204202	79431
14399	204216	79417
14400	204229	79403
14401	204244	79389
14402	204258	79374
14403	204273	79360
14404	204287	79346
14405	204301	79332
14406	204316	79318
14407	204331	79304
14408	204346	79290
14409	204360	79276
14410	204374	79262
14411	204389	79248
14412	204403	79234
14413	204417	79219
14414	204431	79205
14415	204446	79191
14416	204460	79177
14417	204475	79163
14418	204489	79149
14419	204503	79135
14420	204518	79121
14421	204533	79107
14422	204546	79092
14423	204561	79078
14424	204575	79064
14425	204591	79051
14426	204606	79037
14427	204622	79023
14428	204637	79009
14429	204651	78995
14430	204665	78981
14431	204679	78967
14432	204693	78952
14433	204707	78938
14434	204724	78925
14435	204738	78911
14436	204752	78897
14437	204766	78883
14438	204780	78868
14439	204795	78854
14440	204809	78840
14441	204824	78826
14442	204837	78812
14443	204852	78798
14444	204866	78783
14445	204880	78769
14446	204895	78755
14447	204909	78741
14448	204923	78727
14449	204937	78713
14450	204951	78698
14451	204965	78684
14452	204980	78670
14453	204994	78656
14454	205008	78642
14455	205022	78627
14456	205036	78613
14457	205050	78599
14458	205064	78585
14459	205078	78570
14460	205092	78556
14461	205106	78542
14462	205120	78527
14463	205134	78513
14464	205148	78499
14465	205162	78485
14466	205176	78471
14467	205190	78456
14468	205204	78442
14469	205218	78428
14470	205233	78414
14471	205247	78400
14472	205262	78386
14473	205276	78372
14474	205291	78358
14475	205305	78344
14476	205319	78329
14477	205333	78315
14478	205347	78301
14479	205362	78287
14480	205376	78273
14481	205391	78259
14482	205405	78245
14483	205420	78231
14484	205434	78216
14485	205448	78202
14486	205462	78188
14487	205476	78174
14488	205491	78160
14489	205505	78146
14490	205519	78131
14491	205534	78117
14492	205549	78103
14493	205562	78089
14494	205577	78075
14495	205591	78061
14496	205605	78046
14497	205619	78032
14498	205633	78018
14499	205647	78004
14500	205661	77990
14501	205676	77976
14502	205690	77961
14503	205704	77947
14504	205718	77933
14505	205733	77919
14506	205746	77904
14507	205760	77890
14508	205774	77876
14509	205789	77862
14510	205803	77848
14511	205817	77833
14512	205831	77819
14513	205845	77805
14514	205859	77791
14515	205876	77777
14516	205890	77763
14517	205903	77749
14518	205918	77735
14519	205932	77720
14520	205945	77706
14521	205959	77692
14522	205974	77678
14523	205988	77663
14524	206002	77649
14525	206016	77635
14526	206031	77621
14527	206045	77607
14528	206059	77593
14529	206074	77579
14530	206088	77565
14531	206102	77550
14532	206117	77536
14533	206131	77522
14534	206145	77508
14535	206160	77494
14536	206174	77480
14537	206189	77466
14538	206207	77453
14539	206222	77439
14540	206236	77425
14541	206250	77411
14542	206265	77397
14543	206279	77383
14544	206293	77369
14545	206308	77354
14546	206321	77340
14547	206336	77326
14548	206350	77312
14549	206364	77297
14550	206378	77283
14551	206393	77269
14552	206407	77255
14553	206421	77241
14554	206435	77226
14555	206449	77212
14556	206463	77198
14557	206477	77184
14558	206491	77170
14559	206505	77155
14560	206519	77141
14561	206534	77127
14562	206548	77113
14563	206563	77099
14564	206578	77085
14565	206592	77071
14566	206607	77057
14567	206621	77043
14568	206636	77029
14569	206650	77015
14570	206664	77000
14571	206678	76986
14572	206692	76972
14573	206706	76958
14574	206720	76944
14575	206735	76930
14576	206749	76916
14577	206764	76901
14578	206778	76887
14579	206792	76873
14580	206806	76859
14581	206819	76844
14582	206834	76830
14583	206848	76816
14584	206862	76802
14585	206877	76788
14586	206891	76774
14587	206905	76760
14588	206920	76745
14589	206936	76732
14590	206950	76718
14591	206964	76704
14592	206979	76689
14593	206993	76675
14594	207007	76661
14595	207021	76647
14596	207036	76633
14597	207050	76619
14598	207064	76605
14599	207079	76590
14600	207093	76576
14601	207107	76562
14602	207121	76548
14603	207136	76534
14604	207151	76520
14605	207165	76506
14606	207180	76492
14607	207195	76478
14608	207209	76464
14609	207224	76450
14610	207238	76436
14611	207252	76421
14612	207266	76407
14613	207280	76393
14614	207294	76379
14615	207309	76365
14616	207323	76350
14617	207337	76336
14618	207351	76322
14619	207365	76308
14620	207379	76293
14621	207393	76279
14622	207407	76265
14623	207422	76251
14624	207436	76237
14625	207450	76223
14626	207464	76208
14627	207478	76194
14628	207492	76180
14629	207505	76165
14630	207520	76151
14631	207533	76137
14632	207548	76123
14633	207562	76109
14634	207576	76094
14635	207590	76080
14636	207606	76067
14637	207620	76052
14638	207634	76038
14639	207648	76024
14640	207663	76010
14641	207677	75996
14642	207691	75981
14643	207705	75967
14644	207718	75953
14645	207733	75939
14646	207747	75924
14647	207761	75910
14648	207776	75896
14649	207790	75882
14650	207804	75868
14651	207818	75854
14652	207832	75839
14653	207846	75825
14654	207860	75811
14655	207874	75797
14656	207888	75782
14657	207903	75768
14658	207917	75754
14659	207930	75740
14660	207945	75726
14661	207959	75711
14662	207973	75697
14663	207987	75683
14664	208001	75669
14665	208015	75655
14666	208030	75640
14667	208044	75626
14668	208058	75612
14669	208072	75598
14670	208090	75585
14671	208105	75571
14672	208120	75557
14673	208133	75543
14674	208147	75528
14675	208162	75514
14676	208179	75501
14677	208192	75487
14678	208206	75472
14679	208220	75458
14680	208234	75444
14681	208248	75430
14682	208262	75415
14683	208276	75401
14684	208290	75387
14685	208304	75373
14686	208318	75358
14687	208332	75344
14688	208346	75330
14689	208361	75316
14690	208375	75302
14691	208389	75288
14692	208403	75273
14693	208417	75259
14694	208431	75245
14695	208446	75231
14696	208460	75217
14697	208474	75202
14698	208488	75188
14699	208502	75174
14700	208516	75160
14701	208530	75146
14702	208544	75131
14703	208558	75117
14704	208571	75102
14705	208585	75088
14706	208598	75074
14707	208613	75060
14708	208627	75045
14709	208641	75031
14710	208655	75017
14711	208669	75003
14712	208683	74988
14713	208698	74974
14714	208712	74960
14715	208727	74946
14716	208741	74932
14717	208757	74919
14718	208771	74904
14719	208785	74890
14720	208799	74876
14721	208813	74861
14722	208827	74847
14723	208841	74833
14724	208855	74819
14725	208869	74804
14726	208883	74790
14727	208897	74776
14728	208911	74762
14729	208925	74748
14730	208940	74733
14731	208953	74719
14732	208967	74705
14733	208982	74691
14734	208996	74677
14735	209010	74662
14736	209024	74648
14737	209038	74634
14738	209051	74619
14739	209065	74605
14740	209079	74591
14741	209092	74576
14742	209107	74562
14743	209121	74548
14744	209136	74534
14745	209150	74520
14746	209164	74505
14747	209178	74491
14748	209192	74477
14749	209206	74463
14750	209220	74449
14751	209233	74434
14752	209247	74420
14753	209261	74406
14754	209275	74391
14755	209289	74377
14756	209303	74363
14757	209316	74348
14758	209331	74334
14759	209344	74320
14760	209358	74306
14761	209372	74291
14762	209386	74277
14763	209400	74263
14764	209414	74248
14765	209428	74234
14766	209442	74220
14767	209457	74206
14768	209471	74192
14769	209485	74178
14770	209500	74164
14771	209515	74150
14772	209529	74135
14773	209543	74121
14774	209558	74107
14775	209572	74093
14776	209587	74079
14777	209601	74065
14778	209615	74051
14779	209629	74037
14780	209643	74022
14781	209657	74008
14782	209671	73994
14783	209685	73979
14784	209700	73965
14785	209714	73951
14786	209728	73937
14787	209742	73923
14788	209756	73909
14789	209770	73894
14790	209785	73880
14791	209799	73866
14792	209813	73852
14793	209827	73838
14794	209841	73824
14795	209855	73809
14796	209870	73795
14797	209884	73781
14798	209899	73767
14799	209914	73753
14800	209928	73739
14801	209942	73725
14802	209956	73710
14803	209970	73696
14804	209984	73682
14805	209998	73668
14806	210012	73653
14807	210026	73639
14808	210041	73625
14809	210055	73611
14810	210070	73597
14811	210085	73583
14812	210100	73569
14813	210113	73555
14814	210127	73541
14815	210141	73526
14816	210156	73512
14817	210170	73498
14818	210184	73484
14819	210198	73470
14820	210212	73455
14821	210225	73441
14822	210239	73426
14823	210252	73412
14824	210267	73398
14825	210281	73384
14826	210295	73370
14827	210309	73355
14828	210324	73341
14829	210338	73327
14830	210352	73313
14831	210367	73299
14832	210380	73285
14833	210394	73270
14834	210408	73256
14835	210423	73242
14836	210437	73228
14837	210451	73214
14838	210465	73199
14839	210480	73185
14840	210494	73171
14841	210509	73157
14842	210523	73143
14843	210537	73129
14844	210551	73115
14845	210566	73101
14846	210580	73086
14847	210594	73072
14848	210608	73058
14849	210622	73044
14850	210636	73029
14851	210650	73015
14852	210665	73001
14853	210679	72987
14854	210693	72973
14855	210707	72958
14856	210721	72944
14857	210736	72930
14858	210750	72916
14859	210763	72902
14860	210777	72887
14861	210790	72873
14862	210804	72858
14863	210818	72844
14864	210832	72830
14865	210847	72816
14866	210861	72802
14867	210875	72788
14868	210889	72773
14869	210904	72759
14870	210918	72745
14871	210932	72731
14872	210946	72717
14873	210960	72702
14874	210974	72688
14875	210988	72674
14876	211002	72660
14877	211017	72646
14878	211030	72631
14879	211046	72618
14880	211061	72604
14881	211075	72590
14882	211089	72575
14883	211103	72561
14884	211116	72547
14885	211131	72532
14886	211146	72519
14887	211160	72505
14888	211175	72490
14889	211189	72476
14890	211203	72462
14891	211218	72448
14892	211233	72434
14893	211249	72421
14894	211265	72407
14895	211279	72393
14896	211294	72379
14897	211308	72365
14898	211322	72351
14899	211336	72336
14900	211350	72322
14901	211365	72308
14902	211378	72294
14903	211393	72279
14904	211406	72265
14905	211421	72251
14906	211435	72237
14907	211449	72223
14908	211463	72208
14909	211478	72194
14910	211492	72180
14911	211507	72166
14912	211524	72153
14913	211538	72139
14914	211553	72125
14915	211567	72111
14916	211581	72096
14917	211596	72082
14918	211609	72068
14919	211624	72054
14920	211638	72040
14921	211652	72026
14922	211666	72011
14923	211680	71997
14924	211694	71983
14925	211708	71969
14926	211723	71954
14927	211737	71940
14928	211751	71926
14929	211766	71912
14930	211780	71898
14931	211794	71884
14932	211808	71869
14933	211823	71855
14934	211836	71841
14935	211851	71827
14936	211864	71812
14937	211879	71798
14938	211893	71784
14939	211906	71770
14940	211920	71756
14941	211934	71741
14942	211948	71727
14943	211962	71713
14944	211976	71699
14945	211991	71685
14946	212005	71670
14947	212019	71656
14948	212034	71642
14949	212048	71628
14950	212062	71614
14951	212077	71600
14952	212090	71585
14953	212108	71572
14954	212123	71558
14955	212137	71544
14956	212151	71530
14957	212165	71516
14958	212180	71502
14959	212195	71488
14960	212209	71474
14961	212223	71459
14962	212238	71445
14963	212252	71431
14964	212266	71417
14965	212280	71403
14966	212294	71388
14967	212308	71374
14968	212322	71360
14969	212336	71346
14970	212350	71331
14971	212364	71317
14972	212378	71303
14973	212393	71289
14974	212406	71275
14975	212420	71260
14976	212435	71246
14977	212449	71232
14978	212463	71218
14979	212477	71204
14980	212491	71189
14981	212505	71175
14982	212519	71161
14983	212535	71147
14984	212549	71133
14985	212563	71119
14986	212576	71104
14987	212590	71090
14988	212604	71076
14989	212618	71061
14990	212632	71047
14991	212646	71033
14992	212659	71018
14993	212675	71005
14994	212689	70990
14995	212703	70976
14996	212717	70962
14997	212730	70948
14998	212744	70933
14999	212758	70919
15000	212772	70905
15001	212785	70890
15002	212800	70876
15003	212814	70862
15004	212828	70848
15005	212841	70833
15006	212855	70819
15007	212869	70805
15008	212883	70790
15009	212897	70776
15010	212912	70762
15011	212926	70748
15012	212940	70734
15013	212954	70720
15014	212968	70705
15015	212982	70691
15016	212996	70677
15017	213011	70663
15018	213025	70649
15019	213039	70634
15020	213054	70620
15021	213068	70606
15022	213083	70592
15023	213097	70578
15024	213111	70564
15025	213125	70550
15026	213139	70535
15027	213153	70521
15028	213167	70507
15029	213182	70493
15030	213197	70479
15031	213210	70465
15032	213224	70450
15033	213238	70436
15034	213252	70422
15035	213266	70408
15036	213280	70393
15037	213295	70379
15038	213308	70365
15039	213323	70351
15040	213339	70337
15041	213354	70323
15042	213367	70309
15043	213380	70294
15044	213395	70280
15045	213409	70266
15046	213423	70252
15047	213437	70238
15048	213452	70224
15049	213466	70209
15050	213480	70195
15051	213494	70181
15052	213508	70167
15053	213523	70153
15054	213537	70138
15055	213550	70124
15056	213564	70110
15057	213578	70096
15058	213592	70081
15059	213605	70067
15060	213620	70053
15061	213634	70038
15062	213648	70024
15063	213662	70010
15064	213675	69996
15065	213689	69981
15066	213703	69967
15067	213717	69953
15068	213731	69939
15069	213746	69924
15070	213759	69910
15071	213774	69896
15072	213788	69882
15073	213803	69868
15074	213821	69855
15075	213835	69841
15076	213849	69827
15077	213864	69812
15078	213877	69798
15079	213891	69784
15080	213905	69770
15081	213919	69755
15082	213933	69741
15083	213947	69727
15084	213961	69713
15085	213975	69698
15086	213989	69684
15087	214003	69670
15088	214017	69656
15089	214031	69641
15090	214045	69627
15091	214059	69613
15092	214074	69599
15093	214088	69585
15094	214101	69570
15095	214115	69556
15096	214129	69542
15097	214143	69527
15098	214158	69513
15099	214172	69499
15100	214186	69485
15101	214200	69471
15102	214214	69456
15103	214228	69442
15104	214242	69428
15105	214256	69414
15106	214270	69399
15107	214284	69385
15108	214298	69371
15109	214312	69357
15110	214326	69342
15111	214340	69328
15112	214354	69314
15113	214368	69300
15114	214382	69285
15115	214395	69271
15116	214410	69257
15117	214424	69243
15118	214438	69229
15119	214455	69215
15120	214469	69201
15121	214483	69187
15122	214497	69172
15123	214511	69158
15124	214532	69146
15125	214546	69132
15126	214560	69118
15127	214574	69104
15128	214588	69089
15129	214602	69075
15130	214616	69061
15131	214629	69046
15132	214643	69032
15133	214657	69018
15134	214672	69004
15135	214686	68990
15136	214701	68976
15137	214714	68961
15138	214729	68947
15139	214744	68933
15140	214758	68919
15141	214772	68905
15142	214785	68890
15143	214799	68876
15144	214814	68862
15145	214828	68848
15146	214841	68833
15147	214856	68819
15148	214870	68805
15149	214884	68791
15150	214899	68777
15151	214921	68765
15152	214935	68751
15153	214950	68737
15154	214964	68723
15155	214978	68709
15156	214992	68694
15157	215006	68680
15158	215019	68666
15159	215033	68651
15160	215050	68638
15161	215064	68624
15162	215078	68610
15163	215092	68595
15164	215106	68581
15165	215120	68567
15166	215133	68552
15167	215148	68538
15168	215162	68524
15169	215175	68510
15170	215190	68496
15171	215203	68481
15172	215218	68467
15173	215232	68453
15174	215246	68439
15175	215260	68424
15176	215274	68410
15177	215289	68396
15178	215302	68382
15179	215316	68368
15180	215330	68353
15181	215344	68339
15182	215358	68325
15183	215372	68310
15184	215386	68296
15185	215400	68282
15186	215413	68268
15187	215428	68253
15188	215441	68239
15189	215455	68225
15190	215469	68211
15191	215483	68196
15192	215497	68182
15193	215512	68168
15194	215526	68154
15195	215540	68140
15196	215554	68125
15197	215568	68111
15198	215582	68097
15199	215596	68083
15200	215610	68068
15201	215624	68054
15202	215638	68040
15203	215652	68026
15204	215665	68011
15205	215680	67997
15206	215694	67983
15207	215708	67969
15208	215722	67954
15209	215737	67941
15210	215751	67926
15211	215765	67912
15212	215779	67898
15213	215793	67884
15214	215807	67869
15215	215821	67855
15216	215835	67841
15217	215849	67827
15218	215863	67812
15219	215877	67798
15220	215892	67784
15221	215906	67770
15222	215919	67755
15223	215932	67741
15224	215946	67727
15225	215961	67713
15226	215975	67698
15227	215989	67684
15228	216002	67670
15229	216016	67655
15230	216030	67641
15231	216044	67627
15232	216059	67613
15233	216072	67599
15234	216089	67585
15235	216103	67571
15236	216118	67557
15237	216133	67543
15238	216147	67529
15239	216161	67514
15240	216174	67500
15241	216188	67486
15242	216202	67471
15243	216216	67457
15244	216230	67443
15245	216244	67429
15246	216258	67415
15247	216272	67400
15248	216287	67386
15249	216302	67372
15250	216316	67358
15251	216330	67344
15252	216345	67330
15253	216359	67316
15254	216374	67302
15255	216389	67288
15256	216403	67274
15257	216418	67260
15258	216433	67246
15259	216448	67232
15260	216463	67218
15261	216477	67204
15262	216491	67189
15263	216505	67175
15264	216519	67161
15265	216534	67147
15266	216549	67133
15267	216563	67119
15268	216577	67105
15269	216591	67090
15270	216605	67076
15271	216620	67062
15272	216634	67048
15273	216650	67034
15274	216665	67020
15275	216680	67006
15276	216694	66992
15277	216709	66978
15278	216723	66964
15279	216738	66950
15280	216752	66936
15281	216766	66922
15282	216780	66907
15283	216794	66893
15284	216808	66879
15285	216822	66865
15286	216837	66851
15287	216851	66837
15288	216866	66822
15289	216880	66808
15290	216894	66794
15291	216909	66780
15292	216922	66766
15293	216936	66751
15294	216951	66737
15295	216965	66723
15296	216980	66709
15297	216993	66695
15298	217007	66681
15299	217022	66666
15300	217036	66652
15301	217050	66638
15302	217064	66624
15303	217078	66610
15304	217092	66595
15305	217105	66581
15306	217119	66567
15307	217133	66552
15308	217147	66538
15309	217161	66524
15310	217175	66510
15311	217189	66495
15312	217203	66481
15313	217222	66468
15314	217237	66454
15315	217251	66440
15316	217265	66426
15317	217279	66412
15318	217292	66397
15319	217306	66383
15320	217322	66369
15321	217335	66355
15322	217350	66341
15323	217364	66327
15324	217379	66313
15325	217392	66298
15326	217407	66284
15327	217421	66270
15328	217435	66256
15329	217449	66241
15330	217464	66227
15331	217479	66213
15332	217493	66199
15333	217507	66185
15334	217521	66171
15335	217535	66157
15336	217550	66143
15337	217565	66129
15338	217579	66115
15339	217593	66100
15340	217608	66086
15341	217622	66072
15342	217636	66058
15343	217651	66044
15344	217665	66030
15345	217680	66016
15346	217694	66001
15347	217709	65987
15348	217723	65973
15349	217738	65959
15350	217752	65945
15351	217767	65931
15352	217782	65917
15353	217796	65903
15354	217811	65889
15355	217826	65875
15356	217841	65861
15357	217856	65847
15358	217871	65833
15359	217886	65819
15360	217901	65805
15361	217916	65791
15362	217931	65777
15363	217945	65763
15364	217959	65749
15365	217974	65735
15366	217990	65721
15367	218005	65708
15368	218020	65694
15369	218036	65680
15370	218051	65666
15371	218065	65652
15372	218080	65638
15373	218095	65624
15374	218110	65610
15375	218124	65596
15376	218139	65582
15377	218154	65568
15378	218169	65554
15379	218183	65540
15380	218198	65526
15381	218214	65512
15382	218228	65498
15383	218244	65484
15384	218259	65470
15385	218274	65456
15386	218289	65442
15387	218304	65428
15388	218318	65414
15389	218333	65400
15390	218347	65386
15391	218363	65372
15392	218377	65358
15393	218392	65344
15394	218407	65330
15395	218422	65316
15396	218436	65302
15397	218453	65289
15398	218468	65275
15399	218483	65261
15400	218498	65247
15401	218512	65232
15402	218526	65218
15403	218541	65204
15404	218556	65190
15405	218570	65176
15406	218585	65162
15407	218601	65149
15408	218615	65135
15409	218630	65121
15410	218645	65107
15411	218659	65092
15412	218674	65078
15413	218689	65064
15414	218704	65050
15415	218718	65036
15416	218732	65022
15417	218747	65008
15418	218763	64994
15419	218778	64980
15420	218792	64966
15421	218806	64952
15422	218820	64938
15423	218835	64924
15424	218849	64910
15425	218864	64895
15426	218879	64882
15427	218894	64868
15428	218909	64854
15429	218924	64840
15430	218939	64826
15431	218954	64812
15432	218969	64798
15433	218984	64784
15434	219000	64770
15435	219015	64756
15436	219034	64743
15437	219048	64729
15438	219063	64715
15439	219077	64701
15440	219092	64687
15441	219107	64673
15442	219122	64659
15443	219136	64645
15444	219151	64631
15445	219165	64617
15446	219179	64603
15447	219194	64589
15448	219208	64574
15449	219222	64560
15450	219236	64546
15451	219251	64532
15452	219266	64518
15453	219280	64504
15454	219294	64489
15455	219308	64475
15456	219322	64461
15457	219336	64447
15458	219350	64433
15459	219364	64418
15460	219378	64404
15461	219391	64390
15462	219406	64376
15463	219419	64361
15464	219434	64347
15465	219447	64333
15466	219461	64318
15467	219475	64304
15468	219494	64291
15469	219508	64277
15470	219522	64263
15471	219536	64248
15472	219550	64234
15473	219565	64220
15474	219579	64206
15475	219593	64192
15476	219608	64178
15477	219622	64164
15478	219636	64150
15479	219650	64135
15480	219665	64121
15481	219679	64107
15482	219694	64093
15483	219708	64079
15484	219723	64065
15485	219737	64051
15486	219752	64037
15487	219767	64023
15488	219782	64009
15489	219797	63995
15490	219812	63981
15491	219826	63966
15492	219840	63952
15493	219855	63938
15494	219869	63924
15495	219883	63910
15496	219897	63896
15497	219911	63881
15498	219925	63867
15499	219939	63853
15500	219954	63839
15501	219968	63825
15502	219982	63811
15503	219997	63797
15504	220012	63783
15505	220027	63769
15506	220042	63755
15507	220056	63740
15508	220071	63727
15509	220086	63712
15510	220100	63698
15511	220114	63684
15512	220129	63670
15513	220143	63656
15514	220158	63642
15515	220172	63628
15516	220187	63614
15517	220201	63599
15518	220215	63585
15519	220228	63571
15520	220242	63556
15521	220257	63542
15522	220271	63528
15523	220286	63514
15524	220300	63500
15525	220315	63486
15526	220329	63472
15527	220344	63458
15528	220359	63444
15529	220373	63430
15530	220387	63415
15531	220401	63401
15532	220416	63387
15533	220431	63373
15534	220446	63359
15535	220460	63345
15536	220474	63331
15537	220489	63317
15538	220503	63303
15539	220518	63289
15540	220532	63274
15541	220546	63260
15542	220560	63246
15543	220574	63232
15544	220589	63218
15545	220602	63203
15546	220616	63189
15547	220630	63175
15548	220645	63161
15549	220659	63147
15550	220673	63132
15551	220687	63118
15552	220702	63104
15553	220718	63090
15554	220732	63076
15555	220746	63062
15556	220760	63048
15557	220774	63033
15558	220788	63019
15559	220802	63005
15560	220816	62991
15561	220830	62976
15562	220844	62962
15563	220858	62948
15564	220873	62934
15565	220887	62920
15566	220901	62905
15567	220916	62891
15568	220930	62877
15569	220944	62863
15570	220959	62849
15571	220973	62835
15572	220988	62821
15573	221002	62807
15574	221016	62792
15575	221030	62778
15576	221044	62764
15577	221057	62749
15578	221071	62735
15579	221085	62721
15580	221100	62707
15581	221115	62693
15582	221130	62679
15583	221145	62665
15584	221160	62651
15585	221174	62637
15586	221188	62623
15587	221202	62608
15588	221216	62594
15589	221230	62580
15590	221244	62566
15591	221258	62551
15592	221272	62537
15593	221286	62523
15594	221300	62508
15595	221313	62494
15596	221327	62480
15597	221341	62466
15598	221355	62451
15599	221369	62437
15600	221382	62423
15601	221397	62409
15602	221411	62394
15603	221426	62380
15604	221439	62366
15605	221454	62352
15606	221468	62338
15607	221483	62324
15608	221498	62310
15609	221512	62295
15610	221526	62281
15611	221541	62267
15612	221555	62253
15613	221570	62239
15614	221584	62225
15615	221598	62211
15616	221612	62196
15617	221626	62182
15618	221639	62168
15619	221653	62153
15620	221667	62139
15621	221681	62125
15622	221695	62110
15623	221709	62096
15624	221728	62083
15625	221742	62069
15626	221756	62055
15627	221771	62041
15628	221785	62027
15629	221799	62012
15630	221813	61998
15631	221827	61984
15632	221843	61970
15633	221856	61956
15634	221870	61942
15635	221885	61928
15636	221899	61913
15637	221913	61899
15638	221927	61885
15639	221942	61871
15640	221957	61857
15641	221971	61843
15642	221986	61829
15643	222000	61815
15644	222015	61801
15645	222030	61787
15646	222044	61772
15647	222058	61758
15648	222073	61744
15649	222088	61730
15650	222102	61716
15651	222117	61702
15652	222131	61688
15653	222146	61674
15654	222161	61660
15655	222175	61646
15656	222189	61631
15657	222204	61617
15658	222218	61603
15659	222233	61589
15660	222247	61575
15661	222262	61561
15662	222277	61547
15663	222291	61533
15664	222305	61519
15665	222321	61505
15666	222336	61491
15667	222351	61477
15668	222365	61463
15669	222380	61449
15670	222395	61435
15671	222412	61421
15672	222426	61407
15673	222440	61393
15674	222455	61379
15675	222469	61365
15676	222483	61350
15677	222497	61336
15678	222512	61322
15679	222526	61308
15680	222540	61294
15681	222554	61279
15682	222569	61265
15683	222583	61251
15684	222598	61237
15685	222613	61223
15686	222627	61209
15687	222642	61195
15688	222657	61181
15689	222671	61167
15690	222685	61153
15691	222700	61138
15692	222713	61124
15693	222728	61110
15694	222742	61096
15695	222756	61082
15696	222771	61067
15697	222785	61053
15698	222799	61039
15699	222814	61025
15700	222828	61011
15701	222842	60997
15702	222856	60982
15703	222870	60968
15704	222885	60954
15705	222899	60940
15706	222912	60925
15707	222927	60911
15708	222941	60897
15709	222956	60883
15710	222972	60870
15711	222986	60855
15712	223001	60841
15713	223015	60827
15714	223029	60813
15715	223043	60799
15716	223057	60784
15717	223073	60771
15718	223088	60757
15719	223102	60742
15720	223117	60728
15721	223133	60715
15722	223147	60701
15723	223162	60687
15724	223178	60673
15725	223192	60659
15726	223207	60645
15727	223222	60631
15728	223238	60617
15729	223253	60603
15730	223268	60589
15731	223282	60575
15732	223298	60561
15733	223312	60547
15734	223327	60533
15735	223342	60519
15736	223357	60505
15737	223371	60491
15738	223386	60477
15739	223402	60463
15740	223417	60449
15741	223432	60435
15742	223447	60421
15743	223464	60408
15744	223479	60394
15745	223494	60380
15746	223509	60366
15747	223523	60352
15748	223542	60339
15749	223556	60324
15750	223571	60310
15751	223585	60296
15752	223600	60282
15753	223614	60268
15754	223629	60254
15755	223644	60240
15756	223658	60226
15757	223673	60212
15758	223688	60198
15759	223702	60183
15760	223717	60169
