iter	MAE
9362	1421.445019
9363	1421.435362
9364	1421.425548
9365	1421.415945
9366	1421.406209
9367	1421.396556
9368	1421.38677
9369	1421.377081
9370	1421.36756
9371	1421.357662
9372	1421.347967
9373	1421.338249
9374	1421.328725
9375	1421.319447
9376	1421.309936
9377	1421.300225
9378	1421.290576
9379	1421.28101
9380	1421.27131
9381	1421.26161
9382	1421.251842
9383	1421.24214
9384	1421.232373
9385	1421.222643
9386	1421.213165
9387	1421.203424
9388	1421.193693
9389	1421.184153
9390	1421.174637
9391	1421.165086
9392	1421.155341
9393	1421.145868
9394	1421.136205
9395	1421.126666
9396	1421.117041
9397	1421.107513
9398	1421.097894
9399	1421.088311
9400	1421.078695
9401	1421.069256
9402	1421.060046
9403	1421.050434
9404	1421.040925
9405	1421.031246
9406	1421.021443
9407	1421.0119
9408	1421.002322
9409	1420.992585
9410	1420.982836
9411	1420.973045
9412	1420.963367
9413	1420.953868
9414	1420.944249
9415	1420.934609
9416	1420.925075
9417	1420.915492
9418	1420.906054
9419	1420.896379
9420	1420.886685
9421	1420.877033
9422	1420.867256
9423	1420.857673
9424	1420.84814
9425	1420.838797
9426	1420.829418
9427	1420.819556
9428	1420.80991
9429	1420.800231
9430	1420.790743
9431	1420.781152
9432	1420.771635
9433	1420.762248
9434	1420.752473
9435	1420.742925
9436	1420.733375
9437	1420.723807
9438	1420.714187
9439	1420.704469
9440	1420.694694
9441	1420.685126
9442	1420.67561
9443	1420.665938
9444	1420.656311
9445	1420.646788
9446	1420.637057
9447	1420.627742
9448	1420.61813
9449	1420.608613
9450	1420.598988
9451	1420.589401
9452	1420.579566
9453	1420.569951
9454	1420.560272
9455	1420.550533
9456	1420.540875
9457	1420.531257
9458	1420.521585
9459	1420.511953
9460	1420.502332
9461	1420.492736
9462	1420.482958
9463	1420.473242
9464	1420.463639
9465	1420.45405
9466	1420.44462
9467	1420.434909
9468	1420.425224
9469	1420.415605
9470	1420.406045
9471	1420.396325
9472	1420.386735
9473	1420.377108
9474	1420.367496
9475	1420.358058
9476	1420.348265
9477	1420.33867
9478	1420.32908
9479	1420.319649
9480	1420.310032
9481	1420.30022
9482	1420.290513
9483	1420.280873
9484	1420.271401
9485	1420.261849
9486	1420.252198
9487	1420.242477
9488	1420.232939
9489	1420.223178
9490	1420.213631
9491	1420.203945
9492	1420.194317
9493	1420.184738
9494	1420.175266
9495	1420.165469
9496	1420.155826
9497	1420.146079
9498	1420.136725
9499	1420.127017
9500	1420.117474
9501	1420.107896
9502	1420.098447
9503	1420.088788
9504	1420.07943
9505	1420.069795
9506	1420.060346
9507	1420.050644
9508	1420.041026
9509	1420.031471
9510	1420.021897
9511	1420.01221
9512	1420.00263
9513	1419.993088
9514	1419.983436
9515	1419.973842
9516	1419.96422
9517	1419.954689
9518	1419.945103
9519	1419.935428
9520	1419.925897
9521	1419.916087
9522	1419.906543
9523	1419.89688
9524	1419.887554
9525	1419.877945
9526	1419.868512
9527	1419.859034
9528	1419.849494
9529	1419.839908
9530	1419.830154
9531	1419.820718
9532	1419.811124
9533	1419.801407
9534	1419.791786
9535	1419.782101
9536	1419.772552
9537	1419.763112
9538	1419.753524
9539	1419.744167
9540	1419.734623
9541	1419.725427
9542	1419.715908
9543	1419.706517
9544	1419.696954
9545	1419.687495
9546	1419.677893
9547	1419.668279
9548	1419.658561
9549	1419.649122
9550	1419.639642
9551	1419.630189
9552	1419.620714
9553	1419.611399
9554	1419.601744
9555	1419.592328
9556	1419.582675
9557	1419.573148
9558	1419.56357
9559	1419.553935
9560	1419.544388
9561	1419.534624
9562	1419.525234
9563	1419.515936
9564	1419.506385
9565	1419.496763
9566	1419.487368
9567	1419.477697
9568	1419.468205
9569	1419.458691
9570	1419.449225
9571	1419.439629
9572	1419.430298
9573	1419.420833
9574	1419.4112
9575	1419.401809
9576	1419.39222
9577	1419.38269
9578	1419.373099
9579	1419.363501
9580	1419.353951
9581	1419.344442
9582	1419.33495
9583	1419.325276
9584	1419.315776
9585	1419.306253
9586	1419.296768
9587	1419.287184
9588	1419.277867
9589	1419.268253
9590	1419.25869
9591	1419.249255
9592	1419.239879
9593	1419.230598
9594	1419.221123
9595	1419.21159
9596	1419.201908
9597	1419.19227
9598	1419.182644
9599	1419.173003
9600	1419.163665
9601	1419.154011
9602	1419.144425
9603	1419.134939
9604	1419.125524
9605	1419.115714
9606	1419.106135
9607	1419.096549
9608	1419.087028
9609	1419.077412
9610	1419.06793
9611	1419.058406
9612	1419.048862
9613	1419.039344
9614	1419.029672
9615	1419.020094
9616	1419.010478
9617	1419.000908
9618	1418.991317
9619	1418.981889
9620	1418.972409
9621	1418.962903
9622	1418.953292
9623	1418.943953
9624	1418.934341
9625	1418.924682
9626	1418.91527
9627	1418.905921
9628	1418.896333
9629	1418.886804
9630	1418.877171
9631	1418.86753
9632	1418.857983
9633	1418.848501
9634	1418.839125
9635	1418.829422
9636	1418.819742
9637	1418.810209
9638	1418.800706
9639	1418.791363
9640	1418.782044
9641	1418.772479
9642	1418.763003
9643	1418.753363
9644	1418.744023
9645	1418.734572
9646	1418.724838
9647	1418.715296
9648	1418.705747
9649	1418.696297
9650	1418.686774
9651	1418.677213
9652	1418.667678
9653	1418.658062
9654	1418.648541
9655	1418.639125
9656	1418.629688
9657	1418.620018
9658	1418.610696
9659	1418.601075
9660	1418.591555
9661	1418.582344
9662	1418.57277
9663	1418.56328
9664	1418.553903
9665	1418.54437
9666	1418.53495
9667	1418.525576
9668	1418.516127
9669	1418.506421
9670	1418.496815
9671	1418.487237
9672	1418.477516
9673	1418.468269
9674	1418.458663
9675	1418.449029
9676	1418.439549
9677	1418.430052
9678	1418.420587
9679	1418.411083
9680	1418.401674
9681	1418.392212
9682	1418.382824
9683	1418.373224
9684	1418.363793
9685	1418.354256
9686	1418.344742
9687	1418.335314
9688	1418.32584
9689	1418.316379
9690	1418.306896
9691	1418.297626
9692	1418.288343
9693	1418.278858
9694	1418.269296
9695	1418.260105
9696	1418.250587
9697	1418.241153
9698	1418.231575
9699	1418.222077
9700	1418.212615
9701	1418.203103
9702	1418.1936
9703	1418.184152
9704	1418.174725
9705	1418.165263
9706	1418.15588
9707	1418.146393
9708	1418.13705
9709	1418.127623
9710	1418.118105
9711	1418.108848
9712	1418.099407
9713	1418.089942
9714	1418.080445
9715	1418.070882
9716	1418.061289
9717	1418.05178
9718	1418.042292
9719	1418.032699
9720	1418.023376
9721	1418.013868
9722	1418.004438
9723	1417.994877
9724	1417.985339
9725	1417.975879
9726	1417.966466
9727	1417.957031
9728	1417.947563
9729	1417.938121
9730	1417.928552
9731	1417.919044
9732	1417.909472
9733	1417.900087
9734	1417.890613
9735	1417.881209
9736	1417.871704
9737	1417.862176
9738	1417.852553
9739	1417.843155
9740	1417.833699
9741	1417.824205
9742	1417.814641
9743	1417.805214
9744	1417.795706
9745	1417.786118
9746	1417.776545
9747	1417.767009
9748	1417.757569
9749	1417.748171
9750	1417.73865
9751	1417.729161
9752	1417.719677
9753	1417.710109
9754	1417.700748
9755	1417.691214
9756	1417.681679
9757	1417.672432
9758	1417.662934
9759	1417.653348
9760	1417.643907
9761	1417.634336
9762	1417.625286
9763	1417.615879
9764	1417.606322
9765	1417.596743
9766	1417.587159
9767	1417.577659
9768	1417.568432
9769	1417.558886
9770	1417.549329
9771	1417.539795
9772	1417.530298
9773	1417.520742
9774	1417.511129
9775	1417.501626
9776	1417.492019
9777	1417.482508
9778	1417.472912
9779	1417.463537
9780	1417.453971
9781	1417.444663
9782	1417.435098
9783	1417.425619
9784	1417.416209
9785	1417.406746
9786	1417.397112
9787	1417.387714
9788	1417.378115
9789	1417.368833
9790	1417.359337
9791	1417.349852
9792	1417.340392
9793	1417.330871
9794	1417.32143
9795	1417.311839
9796	1417.3024
9797	1417.292859
9798	1417.283457
9799	1417.273918
9800	1417.264478
9801	1417.255046
9802	1417.245541
9803	1417.236035
9804	1417.226747
9805	1417.217337
9806	1417.207994
9807	1417.198397
9808	1417.188895
9809	1417.179559
9810	1417.170106
9811	1417.160617
9812	1417.151074
9813	1417.14154
9814	1417.132142
9815	1417.1228
9816	1417.113346
9817	1417.104072
9818	1417.094706
9819	1417.085087
9820	1417.075565
9821	1417.066111
9822	1417.056745
9823	1417.047141
9824	1417.037892
9825	1417.028396
9826	1417.018846
9827	1417.009393
9828	1417.000162
9829	1416.990659
9830	1416.981243
9831	1416.971767
9832	1416.96218
9833	1416.952591
9834	1416.943094
9835	1416.933603
9836	1416.924241
9837	1416.914866
9838	1416.905395
9839	1416.895859
9840	1416.886372
9841	1416.87703
9842	1416.867372
9843	1416.857905
9844	1416.848415
9845	1416.839028
9846	1416.829636
9847	1416.82039
9848	1416.811078
9849	1416.801711
9850	1416.792219
9851	1416.782734
9852	1416.773467
9853	1416.764435
9854	1416.755022
9855	1416.745467
9856	1416.735925
9857	1416.726468
9858	1416.716908
9859	1416.707446
9860	1416.698013
9861	1416.688759
9862	1416.679282
9863	1416.669778
9864	1416.660293
9865	1416.650968
9866	1416.641611
9867	1416.632084
9868	1416.622738
9869	1416.613446
9870	1416.604023
9871	1416.594522
9872	1416.585044
9873	1416.575525
9874	1416.566166
9875	1416.556719
9876	1416.547127
9877	1416.53771
9878	1416.528342
9879	1416.518887
9880	1416.509415
9881	1416.499875
9882	1416.490318
9883	1416.48078
9884	1416.471458
9885	1416.461928
9886	1416.452486
9887	1416.443016
9888	1416.433589
9889	1416.424271
9890	1416.414762
9891	1416.405271
9892	1416.395879
9893	1416.386363
9894	1416.376843
9895	1416.367462
9896	1416.357928
9897	1416.348592
9898	1416.339076
9899	1416.329733
9900	1416.320221
9901	1416.310737
9902	1416.301438
9903	1416.292003
9904	1416.282705
9905	1416.273235
9906	1416.263741
9907	1416.254232
9908	1416.244797
9909	1416.235426
9910	1416.225946
9911	1416.216518
9912	1416.207334
9913	1416.19799
9914	1416.188466
9915	1416.179071
9916	1416.169711
9917	1416.160307
9918	1416.150967
9919	1416.141531
9920	1416.132025
9921	1416.122796
9922	1416.113432
9923	1416.104
9924	1416.094662
9925	1416.085234
9926	1416.075871
9927	1416.066565
9928	1416.057245
9929	1416.047781
9930	1416.038539
9931	1416.029207
9932	1416.019949
9933	1416.010593
9934	1416.001307
9935	1415.992031
9936	1415.982761
9937	1415.97333
9938	1415.964177
9939	1415.954985
9940	1415.945605
9941	1415.936175
9942	1415.926723
9943	1415.917535
9944	1415.908152
9945	1415.89887
9946	1415.889665
9947	1415.880508
9948	1415.871291
9949	1415.862329
9950	1415.853088
9951	1415.843682
9952	1415.834277
9953	1415.82503
9954	1415.815722
9955	1415.806463
9956	1415.797207
9957	1415.787929
9958	1415.778734
9959	1415.769299
9960	1415.760068
9961	1415.750658
9962	1415.741281
9963	1415.731864
9964	1415.722503
9965	1415.71318
9966	1415.703791
9967	1415.694675
9968	1415.685396
9969	1415.676427
9970	1415.667318
9971	1415.657906
9972	1415.648632
9973	1415.639421
9974	1415.63011
9975	1415.620682
9976	1415.611285
9977	1415.601962
9978	1415.592537
9979	1415.583227
9980	1415.573902
9981	1415.564681
9982	1415.55555
9983	1415.54626
9984	1415.537119
9985	1415.527923
9986	1415.518553
9987	1415.509171
9988	1415.499904
9989	1415.490636
9990	1415.481339
9991	1415.472075
9992	1415.462889
9993	1415.453509
9994	1415.444241
9995	1415.434916
9996	1415.425655
9997	1415.416369
9998	1415.407011
9999	1415.397678
10000	1415.388507
10001	1415.379502
10002	1415.370236
10003	1415.360907
10004	1415.351621
10005	1415.342312
10006	1415.332912
10007	1415.323512
10008	1415.314244
10009	1415.305041
10010	1415.295895
10011	1415.286398
10012	1415.277243
10013	1415.268093
10014	1415.258755
10015	1415.249456
10016	1415.240143
10017	1415.230878
10018	1415.221571
10019	1415.212224
10020	1415.203065
10021	1415.193653
10022	1415.184346
10023	1415.174893
10024	1415.165563
10025	1415.156356
10026	1415.14691
10027	1415.137882
10028	1415.128687
10029	1415.119304
10030	1415.110001
10031	1415.100681
10032	1415.091493
10033	1415.082249
10034	1415.073498
10035	1415.06415
10036	1415.055194
10037	1415.045764
10038	1415.036439
10039	1415.027386
10040	1415.018158
10041	1415.008967
10042	1414.99965
10043	1414.990321
10044	1414.98117
10045	1414.971714
10046	1414.962388
10047	1414.953085
10048	1414.944069
10049	1414.934851
10050	1414.925591
10051	1414.916276
10052	1414.907135
10053	1414.897925
10054	1414.888522
10055	1414.879624
10056	1414.870137
10057	1414.860753
10058	1414.851441
10059	1414.841972
10060	1414.832752
10061	1414.823342
10062	1414.814024
10063	1414.804896
10064	1414.795769
10065	1414.786483
10066	1414.77713
10067	1414.76802
10068	1414.758904
10069	1414.749654
10070	1414.740352
10071	1414.731321
10072	1414.721952
10073	1414.712621
10074	1414.703355
10075	1414.694123
10076	1414.685148
10077	1414.67571
10078	1414.666505
10079	1414.65714
10080	1414.647859
10081	1414.638645
10082	1414.629296
10083	1414.619944
10084	1414.610586
10085	1414.601545
10086	1414.592453
10087	1414.583134
10088	1414.573836
10089	1414.564637
10090	1414.555559
10091	1414.546343
10092	1414.537067
10093	1414.527935
10094	1414.518819
10095	1414.509517
10096	1414.500107
10097	1414.490838
10098	1414.481951
10099	1414.472582
10100	1414.463511
10101	1414.454243
10102	1414.444938
10103	1414.435812
10104	1414.427099
10105	1414.417807
10106	1414.408696
10107	1414.399546
10108	1414.390419
10109	1414.381145
10110	1414.371877
10111	1414.362529
10112	1414.353273
10113	1414.344055
10114	1414.335041
10115	1414.325786
10116	1414.316564
10117	1414.30732
10118	1414.297961
10119	1414.288607
10120	1414.279341
10121	1414.270046
10122	1414.261063
10123	1414.251972
10124	1414.242653
10125	1414.233447
10126	1414.22427
10127	1414.215016
10128	1414.205712
10129	1414.196436
10130	1414.187061
10131	1414.178035
10132	1414.168885
10133	1414.159589
10134	1414.150644
10135	1414.141446
10136	1414.132564
10137	1414.123318
10138	1414.114172
10139	1414.105206
10140	1414.095864
10141	1414.086982
10142	1414.077803
10143	1414.068728
10144	1414.060095
10145	1414.050596
10146	1414.041333
10147	1414.032256
10148	1414.023172
10149	1414.014121
10150	1414.004995
10151	1413.995819
10152	1413.986432
10153	1413.977482
10154	1413.968328
10155	1413.959248
10156	1413.949965
10157	1413.940821
10158	1413.93166
10159	1413.922656
10160	1413.913432
10161	1413.90436
10162	1413.895168
10163	1413.886001
10164	1413.87677
10165	1413.867484
10166	1413.858134
10167	1413.849083
10168	1413.839886
10169	1413.830713
10170	1413.821795
10171	1413.812662
10172	1413.803453
10173	1413.794211
10174	1413.785137
10175	1413.775937
10176	1413.766627
10177	1413.757443
10178	1413.748401
10179	1413.739217
10180	1413.73058
10181	1413.721409
10182	1413.712145
10183	1413.703066
10184	1413.693871
10185	1413.684637
10186	1413.675344
10187	1413.666154
10188	1413.656823
10189	1413.647863
10190	1413.638712
10191	1413.629473
10192	1413.620403
10193	1413.611283
10194	1413.602064
10195	1413.592906
10196	1413.583749
10197	1413.574413
10198	1413.565167
10199	1413.555922
10200	1413.547019
10201	1413.537911
10202	1413.528926
10203	1413.519829
10204	1413.51058
10205	1413.501407
10206	1413.492355
10207	1413.483467
10208	1413.474652
10209	1413.465576
10210	1413.456503
10211	1413.447333
10212	1413.438373
10213	1413.4293
10214	1413.420331
10215	1413.41133
10216	1413.402435
10217	1413.39326
10218	1413.384228
10219	1413.375064
10220	1413.366058
10221	1413.356882
10222	1413.34792
10223	1413.33875
10224	1413.329677
10225	1413.320851
10226	1413.311783
10227	1413.303118
10228	1413.294005
10229	1413.28491
10230	1413.275924
10231	1413.26708
10232	1413.258076
10233	1413.249225
10234	1413.240117
10235	1413.231147
10236	1413.222135
10237	1413.213243
10238	1413.204167
10239	1413.19498
10240	1413.185835
10241	1413.176767
10242	1413.167771
10243	1413.158666
10244	1413.149676
10245	1413.1406
10246	1413.131519
10247	1413.122487
10248	1413.113497
10249	1413.104742
10250	1413.095635
10251	1413.086771
10252	1413.077672
10253	1413.068656
10254	1413.059639
10255	1413.050617
10256	1413.04161
10257	1413.032565
10258	1413.023606
10259	1413.014402
10260	1413.005342
10261	1412.996099
10262	1412.987053
10263	1412.977857
10264	1412.969131
10265	1412.960026
10266	1412.951069
10267	1412.94221
10268	1412.93307
10269	1412.92385
10270	1412.914761
10271	1412.905674
10272	1412.896713
10273	1412.88751
10274	1412.878436
10275	1412.869446
10276	1412.860378
10277	1412.851368
10278	1412.842364
10279	1412.833164
10280	1412.824107
10281	1412.814977
10282	1412.80588
10283	1412.796811
10284	1412.78786
10285	1412.778736
10286	1412.769754
10287	1412.760669
10288	1412.751689
10289	1412.742627
10290	1412.733527
10291	1412.724405
10292	1412.715324
10293	1412.706242
10294	1412.697256
10295	1412.688108
10296	1412.679021
10297	1412.670069
10298	1412.660991
10299	1412.65196
10300	1412.642942
10301	1412.633825
10302	1412.624849
10303	1412.615798
10304	1412.606731
10305	1412.597781
10306	1412.588871
10307	1412.579822
10308	1412.570739
10309	1412.561587
10310	1412.55256
10311	1412.543929
10312	1412.534783
10313	1412.525758
10314	1412.516617
10315	1412.507589
10316	1412.498448
10317	1412.489432
10318	1412.48033
10319	1412.471293
10320	1412.462146
10321	1412.453119
10322	1412.44427
10323	1412.435198
10324	1412.426024
10325	1412.417129
10326	1412.408068
10327	1412.399257
10328	1412.390301
10329	1412.381249
10330	1412.372316
10331	1412.363554
10332	1412.354327
10333	1412.345263
10334	1412.336403
10335	1412.327236
10336	1412.318018
10337	1412.309122
10338	1412.300129
10339	1412.291059
10340	1412.282074
10341	1412.272905
10342	1412.263876
10343	1412.254803
10344	1412.245776
10345	1412.236674
10346	1412.227711
10347	1412.218806
10348	1412.209856
10349	1412.201024
10350	1412.192249
10351	1412.183244
10352	1412.174382
10353	1412.165484
10354	1412.156813
10355	1412.147808
10356	1412.138832
10357	1412.129713
10358	1412.120766
10359	1412.111626
10360	1412.102406
10361	1412.093358
10362	1412.084307
10363	1412.075145
10364	1412.066066
10365	1412.05731
10366	1412.048433
10367	1412.039302
10368	1412.030167
10369	1412.021114
10370	1412.011989
10371	1412.00302
10372	1411.994203
10373	1411.985311
10374	1411.976563
10375	1411.967979
10376	1411.959308
10377	1411.950522
10378	1411.941783
10379	1411.932635
10380	1411.923679
10381	1411.914843
10382	1411.906122
10383	1411.896973
10384	1411.88799
10385	1411.878865
10386	1411.869792
10387	1411.860709
10388	1411.851666
10389	1411.842398
10390	1411.83326
10391	1411.824111
10392	1411.815048
10393	1411.80603
10394	1411.797022
10395	1411.787958
10396	1411.779173
10397	1411.77005
10398	1411.761319
10399	1411.752552
10400	1411.743384
10401	1411.734301
10402	1411.725562
10403	1411.716665
10404	1411.707902
10405	1411.698858
10406	1411.689629
10407	1411.680687
10408	1411.671582
10409	1411.662546
10410	1411.653707
10411	1411.644696
10412	1411.635759
10413	1411.626785
10414	1411.617709
10415	1411.608782
10416	1411.59969
10417	1411.590532
10418	1411.581458
10419	1411.572562
10420	1411.563314
10421	1411.554309
10422	1411.545449
10423	1411.536311
10424	1411.527172
10425	1411.518153
10426	1411.509165
10427	1411.500158
10428	1411.4911
10429	1411.482262
10430	1411.47336
10431	1411.464407
10432	1411.455325
10433	1411.446213
10434	1411.437046
10435	1411.428022
10436	1411.418913
10437	1411.409743
10438	1411.401273
10439	1411.392214
10440	1411.383125
10441	1411.373996
10442	1411.365173
10443	1411.355946
10444	1411.34713
10445	1411.337975
10446	1411.328768
10447	1411.319627
10448	1411.310568
10449	1411.301592
10450	1411.292517
10451	1411.283317
10452	1411.27422
10453	1411.265303
10454	1411.256257
10455	1411.247004
10456	1411.237881
10457	1411.228669
10458	1411.219627
10459	1411.210511
10460	1411.201524
10461	1411.192531
10462	1411.183388
10463	1411.174374
10464	1411.165278
10465	1411.156278
10466	1411.147287
10467	1411.138258
10468	1411.129368
10469	1411.12042
10470	1411.111578
10471	1411.10254
10472	1411.093655
10473	1411.084647
10474	1411.075532
10475	1411.066462
10476	1411.057611
10477	1411.048588
10478	1411.03973
10479	1411.030937
10480	1411.022073
10481	1411.013292
10482	1411.004194
10483	1410.995436
10484	1410.986591
10485	1410.977627
10486	1410.968534
10487	1410.959525
10488	1410.950418
10489	1410.94189
10490	1410.932875
10491	1410.923869
10492	1410.915188
10493	1410.906418
10494	1410.897432
10495	1410.888345
10496	1410.879278
10497	1410.870412
10498	1410.861477
10499	1410.852549
10500	1410.843515
10501	1410.834494
10502	1410.825555
10503	1410.816521
10504	1410.807502
10505	1410.798395
10506	1410.789307
10507	1410.780381
10508	1410.77146
10509	1410.762494
10510	1410.753499
10511	1410.744659
10512	1410.735868
10513	1410.72676
10514	1410.717872
10515	1410.708911
10516	1410.700051
10517	1410.691325
10518	1410.682605
10519	1410.673615
10520	1410.664662
10521	1410.65574
10522	1410.647233
10523	1410.638491
10524	1410.62965
10525	1410.620682
10526	1410.611812
10527	1410.603079
10528	1410.59418
10529	1410.585132
10530	1410.576433
10531	1410.567357
10532	1410.558532
10533	1410.549541
10534	1410.54046
10535	1410.531423
10536	1410.522508
10537	1410.513726
10538	1410.504658
10539	1410.495703
10540	1410.486758
10541	1410.477746
10542	1410.468832
10543	1410.46026
10544	1410.451265
10545	1410.442435
10546	1410.433538
10547	1410.424427
10548	1410.415496
10549	1410.406515
10550	1410.397878
10551	1410.389192
10552	1410.380209
10553	1410.371147
10554	1410.362262
10555	1410.353562
10556	1410.344624
10557	1410.335965
10558	1410.327079
10559	1410.318002
10560	1410.309056
10561	1410.300183
10562	1410.291333
10563	1410.282588
10564	1410.273917
10565	1410.265051
10566	1410.25614
10567	1410.2471
10568	1410.238177
10569	1410.229374
10570	1410.220575
10571	1410.211777
10572	1410.202751
10573	1410.19384
10574	1410.184769
10575	1410.175836
10576	1410.16689
10577	1410.15794
10578	1410.1492
10579	1410.140124
10580	1410.131294
10581	1410.122258
10582	1410.113312
10583	1410.104295
10584	1410.095602
10585	1410.086938
10586	1410.078073
10587	1410.069066
10588	1410.060211
10589	1410.051233
10590	1410.042267
10591	1410.033315
10592	1410.024417
10593	1410.015518
10594	1410.006541
10595	1409.997566
10596	1409.988665
10597	1409.979683
10598	1409.970846
10599	1409.961914
10600	1409.952902
10601	1409.943915
10602	1409.935035
10603	1409.926307
10604	1409.917455
10605	1409.908397
10606	1409.899628
10607	1409.890665
10608	1409.881627
10609	1409.872639
10610	1409.863829
10611	1409.854802
10612	1409.845822
10613	1409.83697
10614	1409.828197
10615	1409.819109
10616	1409.81003
10617	1409.801094
10618	1409.792118
10619	1409.783022
10620	1409.774036
10621	1409.765394
10622	1409.756575
10623	1409.74753
10624	1409.738643
10625	1409.730053
10626	1409.721233
10627	1409.712352
10628	1409.703398
10629	1409.694659
10630	1409.685552
10631	1409.676618
10632	1409.667939
10633	1409.658915
10634	1409.650144
10635	1409.64108
10636	1409.632098
10637	1409.623091
10638	1409.614116
10639	1409.605148
10640	1409.596189
10641	1409.587249
10642	1409.578397
10643	1409.569638
10644	1409.560573
10645	1409.551631
10646	1409.542733
10647	1409.533868
10648	1409.524854
10649	1409.515835
10650	1409.506898
10651	1409.498065
10652	1409.489225
10653	1409.480269
10654	1409.471381
10655	1409.462512
10656	1409.453666
10657	1409.444738
10658	1409.435905
10659	1409.427042
10660	1409.418121
10661	1409.409131
10662	1409.400319
10663	1409.391604
10664	1409.382728
10665	1409.373723
10666	1409.364938
10667	1409.356178
10668	1409.347359
10669	1409.33846
10670	1409.329545
10671	1409.320554
10672	1409.311526
10673	1409.302586
10674	1409.293739
10675	1409.284764
10676	1409.275905
10677	1409.267087
10678	1409.2582
10679	1409.249258
10680	1409.240203
10681	1409.231359
10682	1409.222321
10683	1409.213645
10684	1409.204589
10685	1409.19565
10686	1409.186831
10687	1409.178008
10688	1409.169246
10689	1409.160332
10690	1409.151441
10691	1409.142568
10692	1409.133603
10693	1409.124796
10694	1409.115979
10695	1409.107357
10696	1409.098543
10697	1409.089837
10698	1409.080969
10699	1409.072282
10700	1409.063459
10701	1409.054471
10702	1409.045854
10703	1409.037061
10704	1409.028196
10705	1409.019702
10706	1409.01079
10707	1409.002068
10708	1408.9932
10709	1408.984289
10710	1408.975304
10711	1408.966505
10712	1408.957787
10713	1408.948945
10714	1408.940024
10715	1408.931095
10716	1408.922112
10717	1408.913315
10718	1408.904492
10719	1408.895735
10720	1408.887041
10721	1408.878131
10722	1408.869376
10723	1408.860487
10724	1408.851539
10725	1408.842655
10726	1408.833751
10727	1408.824838
10728	1408.816076
10729	1408.807243
10730	1408.798405
10731	1408.789618
10732	1408.780921
10733	1408.772289
10734	1408.763374
10735	1408.754358
10736	1408.74545
10737	1408.736499
10738	1408.727636
10739	1408.718774
10740	1408.710021
10741	1408.701095
10742	1408.692181
10743	1408.683459
10744	1408.674523
10745	1408.6656
10746	1408.656786
10747	1408.64792
10748	1408.63926
10749	1408.630456
10750	1408.621538
10751	1408.612632
10752	1408.603933
10753	1408.595184
10754	1408.586157
10755	1408.577418
10756	1408.568433
10757	1408.55978
10758	1408.551005
10759	1408.541889
10760	1408.533085
10761	1408.524212
10762	1408.515275
10763	1408.50637
10764	1408.49749
10765	1408.488729
10766	1408.479866
10767	1408.471022
10768	1408.46224
10769	1408.45352
10770	1408.444572
10771	1408.435914
10772	1408.427231
10773	1408.418282
10774	1408.409318
10775	1408.400453
10776	1408.391645
10777	1408.382972
10778	1408.374006
10779	1408.365154
10780	1408.356272
10781	1408.347339
10782	1408.338651
10783	1408.329848
10784	1408.32109
10785	1408.312139
10786	1408.30335
10787	1408.294769
10788	1408.28583
10789	1408.277029
10790	1408.268085
10791	1408.259159
10792	1408.250341
10793	1408.241397
10794	1408.232666
10795	1408.224016
10796	1408.215016
10797	1408.20624
10798	1408.197493
10799	1408.188649
10800	1408.179747
10801	1408.170914
10802	1408.162157
10803	1408.1533
10804	1408.144519
10805	1408.135922
10806	1408.127238
10807	1408.118763
10808	1408.110225
10809	1408.101307
10810	1408.092274
10811	1408.083466
10812	1408.07475
10813	1408.065709
10814	1408.057008
10815	1408.048314
10816	1408.039457
10817	1408.030448
10818	1408.021655
10819	1408.013009
10820	1408.004157
10821	1407.99525
10822	1407.986521
10823	1407.977689
10824	1407.968699
10825	1407.959896
10826	1407.951039
10827	1407.94232
10828	1407.933422
10829	1407.924681
10830	1407.915853
10831	1407.906944
10832	1407.898016
10833	1407.889029
10834	1407.880349
10835	1407.871607
10836	1407.863188
10837	1407.854393
10838	1407.845417
10839	1407.836573
10840	1407.827954
10841	1407.819044
10842	1407.810216
10843	1407.801472
10844	1407.792646
10845	1407.783647
10846	1407.774814
10847	1407.76591
10848	1407.757112
10849	1407.74836
10850	1407.739489
10851	1407.730737
10852	1407.722202
10853	1407.71324
10854	1407.704483
10855	1407.695625
10856	1407.686712
10857	1407.677787
10858	1407.668822
10859	1407.659913
10860	1407.651049
10861	1407.642289
10862	1407.633467
10863	1407.624827
10864	1407.615917
10865	1407.607086
10866	1407.598173
10867	1407.589361
10868	1407.580561
10869	1407.571907
10870	1407.563123
10871	1407.554179
10872	1407.545342
10873	1407.536495
10874	1407.52775
10875	1407.518843
10876	1407.510008
10877	1407.501036
10878	1407.492238
10879	1407.483261
10880	1407.474429
10881	1407.465511
10882	1407.456745
10883	1407.447893
10884	1407.438977
10885	1407.430127
10886	1407.421435
10887	1407.412657
10888	1407.403859
10889	1407.395037
10890	1407.386466
10891	1407.377744
10892	1407.369067
10893	1407.360293
10894	1407.35146
10895	1407.342814
10896	1407.333922
10897	1407.325055
10898	1407.316224
10899	1407.30765
10900	1407.298889
10901	1407.289974
10902	1407.281142
10903	1407.272327
10904	1407.263632
10905	1407.254746
10906	1407.245867
10907	1407.237066
10908	1407.228148
10909	1407.219344
10910	1407.21043
10911	1407.201622
10912	1407.192918
10913	1407.184137
10914	1407.175455
10915	1407.166812
