"","metric_name","cluster_num","window","overlap","dist","metric_value"
"1547","COP","3","180","0.25","lbi",0.138756874009089
"1548","Sil","4","180","0.25","lbi",0.401812025507376
"1549","SF","4","180","0.25","lbi",0
"1550","CH","4","180","0.25","lbi",6215.10780596502
"1551","DB","4","180","0.25","lbi",0.740151057004398
"1552","DBstar","4","180","0.25","lbi",0.864468622497085
"1553","D","4","180","0.25","lbi",0
"1554","COP","4","180","0.25","lbi",0.0997932959678708
"1555","Sil","5","180","0.25","lbi",0.367971529071268
"1556","SF","5","180","0.25","lbi",0
"1557","CH","5","180","0.25","lbi",5535.08224140168
"1558","DB","5","180","0.25","lbi",0.701449353848486
"1559","DBstar","5","180","0.25","lbi",0.947859770810151
"1560","D","5","180","0.25","lbi",0
"1561","COP","5","180","0.25","lbi",0.0847178983112886
"1562","Sil","6","180","0.25","lbi",0.355860087171276
"1563","SF","6","180","0.25","lbi",0
"1564","CH","6","180","0.25","lbi",4582.52002119018
"1565","DB","6","180","0.25","lbi",0.769654510298034
"1566","DBstar","6","180","0.25","lbi",1.14731122306866
"1567","D","6","180","0.25","lbi",0
"1568","COP","6","180","0.25","lbi",0.0722432593711668
"1569","Sil","7","180","0.25","lbi",0.279265028165326
"1570","SF","7","180","0.25","lbi",0
"1571","CH","7","180","0.25","lbi",4080.58766798294
"1572","DB","7","180","0.25","lbi",1.07851655123102
"1573","DBstar","7","180","0.25","lbi",1.68743538538336
"1574","D","7","180","0.25","lbi",0
"1575","COP","7","180","0.25","lbi",0.0669786809997447
"1576","Sil","3","180","0.5","lbi",0.399847423918579
"1577","SF","3","180","0.5","lbi",2.44249065417534e-15
"1578","CH","3","180","0.5","lbi",9888.3998440021
"1579","DB","3","180","0.5","lbi",0.698873011368293
"1580","DBstar","3","180","0.5","lbi",0.910721389373663
"1581","D","3","180","0.5","lbi",0
"1582","COP","3","180","0.5","lbi",0.176603769478101
"1583","Sil","4","180","0.5","lbi",0.356301856842377
"1584","SF","4","180","0.5","lbi",0
"1585","CH","4","180","0.5","lbi",8238.19991343295
"1586","DB","4","180","0.5","lbi",0.785491859125479
"1587","DBstar","4","180","0.5","lbi",1.09010689699636
"1588","D","4","180","0.5","lbi",0
"1589","COP","4","180","0.5","lbi",0.128971666706205
"1590","Sil","5","180","0.5","lbi",0.322608988003495
"1591","SF","5","180","0.5","lbi",0
"1592","CH","5","180","0.5","lbi",6997.12686996102
"1593","DB","5","180","0.5","lbi",0.73376571444977
"1594","DBstar","5","180","0.5","lbi",1.18509254797548
"1595","D","5","180","0.5","lbi",0
"1596","COP","5","180","0.5","lbi",0.119164890375499
"1597","Sil","6","180","0.5","lbi",0.33450893941487
"1598","SF","6","180","0.5","lbi",0
"1599","CH","6","180","0.5","lbi",6698.17842552709
"1600","DB","6","180","0.5","lbi",0.832366723451422
"1601","DBstar","6","180","0.5","lbi",1.35879734000039
"1602","D","6","180","0.5","lbi",0
"1603","COP","6","180","0.5","lbi",0.0771696573599902
"1604","Sil","7","180","0.5","lbi",0.281989402182223
"1605","SF","7","180","0.5","lbi",0
"1606","CH","7","180","0.5","lbi",6106.08189552821
"1607","DB","7","180","0.5","lbi",1.06864640597444
"1608","DBstar","7","180","0.5","lbi",1.78531899704447
"1609","D","7","180","0.5","lbi",0
"1610","COP","7","180","0.5","lbi",0.0714853851392975
"1611","Sil","3","180","0.75","lbi",0.439484121677459
"1612","SF","3","180","0.75","lbi",4.44089209850063e-16
"1613","CH","3","180","0.75","lbi",21557.4179100447
"1614","DB","3","180","0.75","lbi",0.680377848850881
"1615","DBstar","3","180","0.75","lbi",0.817784032302916
"1616","D","3","180","0.75","lbi",0
"1617","COP","3","180","0.75","lbi",0.150542243145454
"1618","Sil","4","180","0.75","lbi",0.381306002332536
"1619","SF","4","180","0.75","lbi",0
"1620","CH","4","180","0.75","lbi",18233.0674095635
"1621","DB","4","180","0.75","lbi",0.652152261108689
"1622","DBstar","4","180","0.75","lbi",0.941990483353354
"1623","D","4","180","0.75","lbi",0
"1624","COP","4","180","0.75","lbi",0.115319608553446
"1625","Sil","5","180","0.75","lbi",0.331078679086467
"1626","SF","5","180","0.75","lbi",0
"1627","CH","5","180","0.75","lbi",14848.259685363
"1628","DB","5","180","0.75","lbi",0.8627546717844
"1629","DBstar","5","180","0.75","lbi",1.39589548587696
"1630","D","5","180","0.75","lbi",0
"1631","COP","5","180","0.75","lbi",0.109149969355246
"1632","Sil","6","180","0.75","lbi",0.327622138764756
"1633","SF","6","180","0.75","lbi",0
"1634","CH","6","180","0.75","lbi",13667.8348880151
"1635","DB","6","180","0.75","lbi",0.869727551293491
"1636","DBstar","6","180","0.75","lbi",1.47727012756729
"1637","D","6","180","0.75","lbi",0
"1638","COP","6","180","0.75","lbi",0.0913132138032412
"1639","Sil","7","180","0.75","lbi",0.290988931553857
"1640","SF","7","180","0.75","lbi",0
"1641","CH","7","180","0.75","lbi",11892.5317216629
"1642","DB","7","180","0.75","lbi",0.834709846795942
"1643","DBstar","7","180","0.75","lbi",1.59630683488707
"1644","D","7","180","0.75","lbi",0
"1645","COP","7","180","0.75","lbi",0.0784213102966255
"1646","Sil","3","180","0","lbi",0.444871834747786
"1647","SF","3","180","0","lbi",0
"1648","CH","3","180","0","lbi",4788.53218254419
"1649","DB","3","180","0","lbi",0.693477817444416
"1650","DBstar","3","180","0","lbi",0.780870704592835
"1651","D","3","180","0","lbi",0
"1652","COP","3","180","0","lbi",0.129168052208542
"1653","Sil","4","180","0","lbi",0.38708096222134
"1654","SF","4","180","0","lbi",0
"1655","CH","4","180","0","lbi",4351.05168188894
"1656","DB","4","180","0","lbi",0.628615221969316
"1657","DBstar","4","180","0","lbi",0.89732849181549
"1658","D","4","180","0","lbi",0
"1659","COP","4","180","0","lbi",0.108471856858685
"1660","Sil","5","180","0","lbi",0.343931398447668
"1661","SF","5","180","0","lbi",0
"1662","CH","5","180","0","lbi",3866.2340951454
"1663","DB","5","180","0","lbi",0.798554725103542
"1664","DBstar","5","180","0","lbi",1.16910258478914
"1665","D","5","180","0","lbi",0
"1666","COP","5","180","0","lbi",0.086515691592601
"1667","Sil","6","180","0","lbi",0.331730268522278
"1668","SF","6","180","0","lbi",0
"1669","CH","6","180","0","lbi",3366.66265571699
"1670","DB","6","180","0","lbi",0.756289905053674
"1671","DBstar","6","180","0","lbi",1.0776769998203
"1672","D","6","180","0","lbi",0
"1673","COP","6","180","0","lbi",0.0699012113889932
"1674","Sil","7","180","0","lbi",0.281037205070349
"1675","SF","7","180","0","lbi",0
"1676","CH","7","180","0","lbi",2856.91680219395
"1677","DB","7","180","0","lbi",0.921865118380301
"1678","DBstar","7","180","0","lbi",1.62198552173644
"1679","D","7","180","0","lbi",0
"1680","COP","7","180","0","lbi",0.0660878413108688
"1681","Sil","3","120","0.25","lbk",0.539450040763422
"1682","SF","3","120","0.25","lbk",6.43929354282591e-15
"1683","CH","3","120","0.25","lbk",13211.4282829618
"1684","DB","3","120","0.25","lbk",0.711662004556382
"1685","DBstar","3","120","0.25","lbk",0.836445642333023
"1686","D","3","120","0.25","lbk",0
"1687","COP","3","120","0.25","lbk",0.373944653702769
"1688","Sil","4","120","0.25","lbk",0.479766397747565
"1689","SF","4","120","0.25","lbk",0
"1690","CH","4","120","0.25","lbk",10667.7114461661
"1691","DB","4","120","0.25","lbk",0.776683906425454
"1692","DBstar","4","120","0.25","lbk",1.03650154279745
"1693","D","4","120","0.25","lbk",0
"1694","COP","4","120","0.25","lbk",0.31284089559613
"1695","Sil","5","120","0.25","lbk",0.442432297381774
"1696","SF","5","120","0.25","lbk",0
"1697","CH","5","120","0.25","lbk",8389.26327187972
"1698","DB","5","120","0.25","lbk",0.867832900969487
"1699","DBstar","5","120","0.25","lbk",1.2038181289966
"1700","D","5","120","0.25","lbk",0
"1701","COP","5","120","0.25","lbk",0.251924783310854
"1702","Sil","6","120","0.25","lbk",0.429664095429884
"1703","SF","6","120","0.25","lbk",0
"1704","CH","6","120","0.25","lbk",7572.13251944197
"1705","DB","6","120","0.25","lbk",0.914881357080986
"1706","DBstar","6","120","0.25","lbk",1.2654174730787
"1707","D","6","120","0.25","lbk",0
"1708","COP","6","120","0.25","lbk",0.157512127446661
"1709","Sil","7","120","0.25","lbk",0.376494352401389
"1710","SF","7","120","0.25","lbk",0
"1711","CH","7","120","0.25","lbk",6828.28748768117
"1712","DB","7","120","0.25","lbk",0.994596941069901
"1713","DBstar","7","120","0.25","lbk",1.45414413186568
"1714","D","7","120","0.25","lbk",0
"1715","COP","7","120","0.25","lbk",0.186730541882386
"1716","Sil","3","120","0.5","lbk",0.535001081466539
"1717","SF","3","120","0.5","lbk",2.88657986402541e-15
"1718","CH","3","120","0.5","lbk",19082.5657067701
"1719","DB","3","120","0.5","lbk",0.729782225145017
"1720","DBstar","3","120","0.5","lbk",0.858970001923625
"1721","D","3","120","0.5","lbk",0
"1722","COP","3","120","0.5","lbk",0.382039197929197
"1723","Sil","4","120","0.5","lbk",0.481994204031199
"1724","SF","4","120","0.5","lbk",0
"1725","CH","4","120","0.5","lbk",15663.5725956317
"1726","DB","4","120","0.5","lbk",0.793331227307711
"1727","DBstar","4","120","0.5","lbk",1.07356725675885
"1728","D","4","120","0.5","lbk",0
"1729","COP","4","120","0.5","lbk",0.307149100113584
"1730","Sil","5","120","0.5","lbk",0.446636321904606
"1731","SF","5","120","0.5","lbk",0
"1732","CH","5","120","0.5","lbk",13054.8620299976
"1733","DB","5","120","0.5","lbk",0.862352173891991
"1734","DBstar","5","120","0.5","lbk",1.18494927787799
"1735","D","5","120","0.5","lbk",0
"1736","COP","5","120","0.5","lbk",0.240254892877508
"1737","Sil","6","120","0.5","lbk",0.405822475414965
"1738","SF","6","120","0.5","lbk",0
"1739","CH","6","120","0.5","lbk",11736.7826907777
"1740","DB","6","120","0.5","lbk",0.944348827710387
"1741","DBstar","6","120","0.5","lbk",1.32179838589558
"1742","D","6","120","0.5","lbk",0
"1743","COP","6","120","0.5","lbk",0.189391755566213
"1744","Sil","7","120","0.5","lbk",0.379818165536857
"1745","SF","7","120","0.5","lbk",0
"1746","CH","7","120","0.5","lbk",10327.2124742356
"1747","DB","7","120","0.5","lbk",1.03537100253755
"1748","DBstar","7","120","0.5","lbk",1.44036519729205
"1749","D","7","120","0.5","lbk",0
"1750","COP","7","120","0.5","lbk",0.165789024648143
"1751","Sil","3","120","0.75","lbk",0.535210655776275
"1752","SF","3","120","0.75","lbk",5.32907051820075e-15
"1753","CH","3","120","0.75","lbk",39100.8256343968
"1754","DB","3","120","0.75","lbk",0.732740686669413
"1755","DBstar","3","120","0.75","lbk",0.866786935398893
"1756","D","3","120","0.75","lbk",0
"1757","COP","3","120","0.75","lbk",0.391651681828125
"1758","Sil","4","120","0.75","lbk",0.479628761213643
"1759","SF","4","120","0.75","lbk",0
"1760","CH","4","120","0.75","lbk",31842.3844202268
"1761","DB","4","120","0.75","lbk",0.795233349758711
"1762","DBstar","4","120","0.75","lbk",1.07230132090058
"1763","D","4","120","0.75","lbk",0
"1764","COP","4","120","0.75","lbk",0.321551605112382
"1765","Sil","5","120","0.75","lbk",0.45688530503101
"1766","SF","5","120","0.75","lbk",0
"1767","CH","5","120","0.75","lbk",27260.3964429403
"1768","DB","5","120","0.75","lbk",0.85229150474583
"1769","DBstar","5","120","0.75","lbk",1.10303310937821
"1770","D","5","120","0.75","lbk",0
"1771","COP","5","120","0.75","lbk",0.220151323662727
"1772","Sil","6","120","0.75","lbk",0.413255283766366
"1773","SF","6","120","0.75","lbk",0
"1774","CH","6","120","0.75","lbk",23342.9006148206
"1775","DB","6","120","0.75","lbk",0.933359114448778
"1776","DBstar","6","120","0.75","lbk",1.26185289592874
"1777","D","6","120","0.75","lbk",0
"1778","COP","6","120","0.75","lbk",0.214175345251051
"1779","Sil","7","120","0.75","lbk",0.37336653710179
"1780","SF","7","120","0.75","lbk",0
"1781","CH","7","120","0.75","lbk",20572.6567215835
"1782","DB","7","120","0.75","lbk",1.07562219189181
"1783","DBstar","7","120","0.75","lbk",1.44389273782759
"1784","D","7","120","0.75","lbk",0
"1785","COP","7","120","0.75","lbk",0.187214441715056
"1786","Sil","3","120","0","lbk",0.524694076397002
"1787","SF","3","120","0","lbk",6.43929354282591e-15
"1788","CH","3","120","0","lbk",8844.44638068178
"1789","DB","3","120","0","lbk",0.723418394316072
"1790","DBstar","3","120","0","lbk",0.886648217350148
"1791","D","3","120","0","lbk",0
"1792","COP","3","120","0","lbk",0.369253379235415
"1793","Sil","4","120","0","lbk",0.492306267839308
"1794","SF","4","120","0","lbk",0
"1795","CH","4","120","0","lbk",7785.11848964815
"1796","DB","4","120","0","lbk",0.76378828195912
"1797","DBstar","4","120","0","lbk",0.9142120550452
"1798","D","4","120","0","lbk",0
"1799","COP","4","120","0","lbk",0.238389357066903
"1800","Sil","5","120","0","lbk",0.445524516098643
"1801","SF","5","120","0","lbk",0
"1802","CH","5","120","0","lbk",6472.6155477437
"1803","DB","5","120","0","lbk",0.854173584868118
"1804","DBstar","5","120","0","lbk",1.20210150533211
"1805","D","5","120","0","lbk",0
"1806","COP","5","120","0","lbk",0.226300221479602
"1807","Sil","6","120","0","lbk",0.410100073442922
"1808","SF","6","120","0","lbk",0
"1809","CH","6","120","0","lbk",6071.04194753013
"1810","DB","6","120","0","lbk",0.930900262488423
"1811","DBstar","6","120","0","lbk",1.34054410349682
"1812","D","6","120","0","lbk",0
"1813","COP","6","120","0","lbk",0.181136642541257
"1814","Sil","7","120","0","lbk",0.39416125716247
"1815","SF","7","120","0","lbk",0
"1816","CH","7","120","0","lbk",5413.89745709795
"1817","DB","7","120","0","lbk",0.959729953908988
"1818","DBstar","7","120","0","lbk",1.34672550409594
"1819","D","7","120","0","lbk",0
"1820","COP","7","120","0","lbk",0.144001419382753
"1821","Sil","3","150","0.25","lbk",0.509460410180404
"1822","SF","3","150","0.25","lbk",0
"1823","CH","3","150","0.25","lbk",7339.82898574299
"1824","DB","3","150","0.25","lbk",0.746325055462561
"1825","DBstar","3","150","0.25","lbk",0.890971038284402
"1826","D","3","150","0.25","lbk",0
"1827","COP","3","150","0.25","lbk",0.280927307506819
"1828","Sil","4","150","0.25","lbk",0.485560366048377
"1829","SF","4","150","0.25","lbk",0
"1830","CH","4","150","0.25","lbk",6302.66487873403
"1831","DB","4","150","0.25","lbk",0.791040101026048
"1832","DBstar","4","150","0.25","lbk",0.935294977286301
"1833","D","4","150","0.25","lbk",0
"1834","COP","4","150","0.25","lbk",0.174280369597119
"1835","Sil","5","150","0.25","lbk",0.437503117845849
"1836","SF","5","150","0.25","lbk",0
"1837","CH","5","150","0.25","lbk",5601.46883915058
"1838","DB","5","150","0.25","lbk",0.87566360312376
"1839","DBstar","5","150","0.25","lbk",1.11955524498443
"1840","D","5","150","0.25","lbk",0
"1841","COP","5","150","0.25","lbk",0.154697739813688
"1842","Sil","6","150","0.25","lbk",0.378672656664392
"1843","SF","6","150","0.25","lbk",0
"1844","CH","6","150","0.25","lbk",4433.30567077206
"1845","DB","6","150","0.25","lbk",0.997421595154411
"1846","DBstar","6","150","0.25","lbk",1.45572347169232
"1847","D","6","150","0.25","lbk",0
"1848","COP","6","150","0.25","lbk",0.164438403488073
"1849","Sil","7","150","0.25","lbk",0.354640795555147
"1850","SF","7","150","0.25","lbk",0
"1851","CH","7","150","0.25","lbk",4059.24407232464
"1852","DB","7","150","0.25","lbk",1.09525046323558
"1853","DBstar","7","150","0.25","lbk",1.64307160418245
"1854","D","7","150","0.25","lbk",0
"1855","COP","7","150","0.25","lbk",0.130862244438658
"1856","Sil","3","150","0.5","lbk",0.516007117004822
"1857","SF","3","150","0.5","lbk",0
"1858","CH","3","150","0.5","lbk",11843.7099753589
"1859","DB","3","150","0.5","lbk",0.726748119573871
"1860","DBstar","3","150","0.5","lbk",0.876614437953166
"1861","D","3","150","0.5","lbk",0
"1862","COP","3","150","0.5","lbk",0.310947734786587
"1863","Sil","4","150","0.5","lbk",0.461589579916928
"1864","SF","4","150","0.5","lbk",0
"1865","CH","4","150","0.5","lbk",10236.4422985415
"1866","DB","4","150","0.5","lbk",0.809844128730125
"1867","DBstar","4","150","0.5","lbk",1.04905070476261
"1868","D","4","150","0.5","lbk",0
"1869","COP","4","150","0.5","lbk",0.257261024725194
"1870","Sil","5","150","0.5","lbk",0.416513043818936
"1871","SF","5","150","0.5","lbk",0
"1872","CH","5","150","0.5","lbk",8058.12332507925
"1873","DB","5","150","0.5","lbk",0.951063589063696
"1874","DBstar","5","150","0.5","lbk",1.30673772552898
"1875","D","5","150","0.5","lbk",0
"1876","COP","5","150","0.5","lbk",0.214426258822285
"1877","Sil","6","150","0.5","lbk",0.38231906779222
"1878","SF","6","150","0.5","lbk",0
"1879","CH","6","150","0.5","lbk",7413.22709120091
"1880","DB","6","150","0.5","lbk",1.00778399059986
"1881","DBstar","6","150","0.5","lbk",1.34071743723508
"1882","D","6","150","0.5","lbk",0
"1883","COP","6","150","0.5","lbk",0.145413061497295
"1884","Sil","7","150","0.5","lbk",0.335965821915648
"1885","SF","7","150","0.5","lbk",0
"1886","CH","7","150","0.5","lbk",6526.65287305623
"1887","DB","7","150","0.5","lbk",1.1369761477236
"1888","DBstar","7","150","0.5","lbk",1.59770597476119
"1889","D","7","150","0.5","lbk",0
"1890","COP","7","150","0.5","lbk",0.138049393685042
"1891","Sil","3","150","0.75","lbk",0.507152751504519
"1892","SF","3","150","0.75","lbk",0
"1893","CH","3","150","0.75","lbk",19719.1296649863
"1894","DB","3","150","0.75","lbk",0.748030451073657
"1895","DBstar","3","150","0.75","lbk",0.900665020473493
"1896","D","3","150","0.75","lbk",0
"1897","COP","3","150","0.75","lbk",0.342462738874735
"1898","Sil","4","150","0.75","lbk",0.46929324326416
"1899","SF","4","150","0.75","lbk",0
"1900","CH","4","150","0.75","lbk",17723.4263905701
"1901","DB","4","150","0.75","lbk",0.78119890685518
"1902","DBstar","4","150","0.75","lbk",0.98803410132562
"1903","D","4","150","0.75","lbk",0
"1904","COP","4","150","0.75","lbk",0.248315724285389
"1905","Sil","5","150","0.75","lbk",0.399669336288992
"1906","SF","5","150","0.75","lbk",0
"1907","CH","5","150","0.75","lbk",13722.9460908781
"1908","DB","5","150","0.75","lbk",0.96160078473017
"1909","DBstar","5","150","0.75","lbk",1.33761114544675
"1910","D","5","150","0.75","lbk",0
"1911","COP","5","150","0.75","lbk",0.225219426088965
"1912","Sil","6","150","0.75","lbk",0.391133582661983
"1913","SF","6","150","0.75","lbk",0
"1914","CH","6","150","0.75","lbk",12399.2329632165
"1915","DB","6","150","0.75","lbk",0.998408341817193
"1916","DBstar","6","150","0.75","lbk",1.29317980610956
"1917","D","6","150","0.75","lbk",0
"1918","COP","6","150","0.75","lbk",0.174232249797926
"1919","Sil","7","150","0.75","lbk",0.370678596036403
"1920","SF","7","150","0.75","lbk",0
"1921","CH","7","150","0.75","lbk",11206.7395648457
"1922","DB","7","150","0.75","lbk",1.07966134563493
"1923","DBstar","7","150","0.75","lbk",1.41400472954137
"1924","D","7","150","0.75","lbk",0
"1925","COP","7","150","0.75","lbk",0.153937945945354
"1926","Sil","3","150","0","lbk",0.519057745406008
"1927","SF","3","150","0","lbk",0
"1928","CH","3","150","0","lbk",6428.90941082652
"1929","DB","3","150","0","lbk",0.745235818252248
"1930","DBstar","3","150","0","lbk",0.846201242209169
"1931","D","3","150","0","lbk",0
"1932","COP","3","150","0","lbk",0.274533409626989
"1933","Sil","4","150","0","lbk",0.454497554939976
"1934","SF","4","150","0","lbk",0
"1935","CH","4","150","0","lbk",5409.00038321977
"1936","DB","4","150","0","lbk",0.800778582676847
"1937","DBstar","4","150","0","lbk",1.06647118949911
"1938","D","4","150","0","lbk",0
"1939","COP","4","150","0","lbk",0.221695940515648
"1940","Sil","5","150","0","lbk",0.407817520478835
"1941","SF","5","150","0","lbk",0
"1942","CH","5","150","0","lbk",4198.68992481298
"1943","DB","5","150","0","lbk",0.899797317062082
"1944","DBstar","5","150","0","lbk",1.24098837277217
"1945","D","5","150","0","lbk",0
"1946","COP","5","150","0","lbk",0.16740428004645
"1947","Sil","6","150","0","lbk",0.385313336463738
"1948","SF","6","150","0","lbk",0
"1949","CH","6","150","0","lbk",3751.64130701676
"1950","DB","6","150","0","lbk",0.946634715599137
"1951","DBstar","6","150","0","lbk",1.38504607993973
"1952","D","6","150","0","lbk",0
"1953","COP","6","150","0","lbk",0.145572473771813
"1954","Sil","7","150","0","lbk",0.366992284887938
"1955","SF","7","150","0","lbk",0
"1956","CH","7","150","0","lbk",3280.90495164179
"1957","DB","7","150","0","lbk",0.999617961696509
"1958","DBstar","7","150","0","lbk",1.45963011571275
"1959","D","7","150","0","lbk",0
"1960","COP","7","150","0","lbk",0.120537381359915
"1961","Sil","3","180","0.25","lbk",0.500700534979217
"1962","SF","3","180","0.25","lbk",0
"1963","CH","3","180","0.25","lbk",6106.71910174763
"1964","DB","3","180","0.25","lbk",0.775064213088977
"1965","DBstar","3","180","0.25","lbk",0.868156883333296
"1966","D","3","180","0.25","lbk",0
"1967","COP","3","180","0.25","lbk",0.260212437730417
"1968","Sil","4","180","0.25","lbk",0.473638968882301
"1969","SF","4","180","0.25","lbk",0
"1970","CH","4","180","0.25","lbk",4496.61476526262
"1971","DB","4","180","0.25","lbk",0.806194690760967
"1972","DBstar","4","180","0.25","lbk",0.942652242703455
"1973","D","4","180","0.25","lbk",0
"1974","COP","4","180","0.25","lbk",0.19413623374537
"1975","Sil","5","180","0.25","lbk",0.416440151682325
"1976","SF","5","180","0.25","lbk",0
"1977","CH","5","180","0.25","lbk",3856.86791577918
"1978","DB","5","180","0.25","lbk",0.882574199229444
"1979","DBstar","5","180","0.25","lbk",1.14459020798636
"1980","D","5","180","0.25","lbk",0
"1981","COP","5","180","0.25","lbk",0.178961194174756
"1982","Sil","6","180","0.25","lbk",0.367766492462823
"1983","SF","6","180","0.25","lbk",0
"1984","CH","6","180","0.25","lbk",3319.24334372497
"1985","DB","6","180","0.25","lbk",1.02454952834899
"1986","DBstar","6","180","0.25","lbk",1.44659821686946
"1987","D","6","180","0.25","lbk",0
"1988","COP","6","180","0.25","lbk",0.132874146086054
"1989","Sil","7","180","0.25","lbk",0.303774851485282
"1990","SF","7","180","0.25","lbk",0
"1991","CH","7","180","0.25","lbk",3041.55497828367
"1992","DB","7","180","0.25","lbk",1.2771663041976
"1993","DBstar","7","180","0.25","lbk",1.81135024674103
"1994","D","7","180","0.25","lbk",0
"1995","COP","7","180","0.25","lbk",0.129829328601377
"1996","Sil","3","180","0.5","lbk",0.49166376407541
"1997","SF","3","180","0.5","lbk",0
"1998","CH","3","180","0.5","lbk",8016.82556560606
"1999","DB","3","180","0.5","lbk",0.749572270871008
"2000","DBstar","3","180","0.5","lbk",0.920734913366598
"2001","D","3","180","0.5","lbk",0
"2002","COP","3","180","0.5","lbk",0.29181539716555
"2003","Sil","4","180","0.5","lbk",0.441374415861024
"2004","SF","4","180","0.5","lbk",0
"2005","CH","4","180","0.5","lbk",6704.69218662114
"2006","DB","4","180","0.5","lbk",0.852690222495473
"2007","DBstar","4","180","0.5","lbk",1.08517957915502
"2008","D","4","180","0.5","lbk",0
"2009","COP","4","180","0.5","lbk",0.2373225374226
"2010","Sil","5","180","0.5","lbk",0.392939166765362
"2011","SF","5","180","0.5","lbk",0
"2012","CH","5","180","0.5","lbk",5589.83398827328
"2013","DB","5","180","0.5","lbk",0.937177306678445
"2014","DBstar","5","180","0.5","lbk",1.31091019058096
"2015","D","5","180","0.5","lbk",0
"2016","COP","5","180","0.5","lbk",0.222904966108436
"2017","Sil","6","180","0.5","lbk",0.360061830552465
"2018","SF","6","180","0.5","lbk",0
"2019","CH","6","180","0.5","lbk",4960.67228980087
"2020","DB","6","180","0.5","lbk",1.05258928420176
"2021","DBstar","6","180","0.5","lbk",1.36296100772273
"2022","D","6","180","0.5","lbk",0
"2023","COP","6","180","0.5","lbk",0.144597270644593
"2024","Sil","7","180","0.5","lbk",0.310446890445774
"2025","SF","7","180","0.5","lbk",0
"2026","CH","7","180","0.5","lbk",4321.04344425395
"2027","DB","7","180","0.5","lbk",1.21680417007271
"2028","DBstar","7","180","0.5","lbk",1.79553529640872
"2029","D","7","180","0.5","lbk",0
"2030","COP","7","180","0.5","lbk",0.164143301147137
"2031","Sil","3","180","0.75","lbk",0.49381843951418
"2032","SF","3","180","0.75","lbk",0
"2033","CH","3","180","0.75","lbk",16149.5519521438
"2034","DB","3","180","0.75","lbk",0.749123701425901
"2035","DBstar","3","180","0.75","lbk",0.918102757569446
"2036","D","3","180","0.75","lbk",0
"2037","COP","3","180","0.75","lbk",0.308210237474568
"2038","Sil","4","180","0.75","lbk",0.439110110838217
"2039","SF","4","180","0.75","lbk",0
"2040","CH","4","180","0.75","lbk",13556.0190456463
"2041","DB","4","180","0.75","lbk",0.861637352344631
"2042","DBstar","4","180","0.75","lbk",1.08890723938036
"2043","D","4","180","0.75","lbk",0
"2044","COP","4","180","0.75","lbk",0.247464522605956
"2045","Sil","5","180","0.75","lbk",0.398682948565802
"2046","SF","5","180","0.75","lbk",0
"2047","CH","5","180","0.75","lbk",11128.0627251887
"2048","DB","5","180","0.75","lbk",0.973495982653446
"2049","DBstar","5","180","0.75","lbk",1.31393248240017
"2050","D","5","180","0.75","lbk",0
"2051","COP","5","180","0.75","lbk",0.202331587088636
"2052","Sil","6","180","0.75","lbk",0.355896249046046
"2053","SF","6","180","0.75","lbk",0
"2054","CH","6","180","0.75","lbk",9643.93389566192
"2055","DB","6","180","0.75","lbk",1.03841921420389
"2056","DBstar","6","180","0.75","lbk",1.46735032678318
"2057","D","6","180","0.75","lbk",0
"2058","COP","6","180","0.75","lbk",0.196084974361034
"2059","Sil","7","180","0.75","lbk",0.314330442328176
"2060","SF","7","180","0.75","lbk",0
"2061","CH","7","180","0.75","lbk",8605.79275232872
"2062","DB","7","180","0.75","lbk",1.26401836028069
"2063","DBstar","7","180","0.75","lbk",1.78662346245274
"2064","D","7","180","0.75","lbk",0
"2065","COP","7","180","0.75","lbk",0.147287859307287
"2066","Sil","3","180","0","lbk",0.477531261155567
"2067","SF","3","180","0","lbk",0
"2068","CH","3","180","0","lbk",3822.66780778681
"2069","DB","3","180","0","lbk",0.801505553513756
"2070","DBstar","3","180","0","lbk",1.00160081694251
"2071","D","3","180","0","lbk",0
"2072","COP","3","180","0","lbk",0.259096247794621
"2073","Sil","4","180","0","lbk",0.440817542533966
"2074","SF","4","180","0","lbk",0
"2075","CH","4","180","0","lbk",3544.52428158302
"2076","DB","4","180","0","lbk",0.832567806836533
"2077","DBstar","4","180","0","lbk",1.03689962983957
"2078","D","4","180","0","lbk",0
"2079","COP","4","180","0","lbk",0.179976380072887
"2080","Sil","5","180","0","lbk",0.398720876316499
"2081","SF","5","180","0","lbk",0
"2082","CH","5","180","0","lbk",2960.4620279494
"2083","DB","5","180","0","lbk",0.864312697583135
"2084","DBstar","5","180","0","lbk",1.17392102167521
"2085","D","5","180","0","lbk",0
"2086","COP","5","180","0","lbk",0.148768878622715
"2087","Sil","6","180","0","lbk",0.373684898906996
"2088","SF","6","180","0","lbk",0
"2089","CH","6","180","0","lbk",2601.6471337914
"2090","DB","6","180","0","lbk",0.941464019850561
"2091","DBstar","6","180","0","lbk",1.23773099770729
"2092","D","6","180","0","lbk",0
"2093","COP","6","180","0","lbk",0.110734929326987
"2094","Sil","7","180","0","lbk",0.313178879280375
"2095","SF","7","180","0","lbk",0
"2096","CH","7","180","0","lbk",2211.66264012246
"2097","DB","7","180","0","lbk",1.21046807611605
"2098","DBstar","7","180","0","lbk",1.67930032362117
"2099","D","7","180","0","lbk",0
"2100","COP","7","180","0","lbk",0.116443552717878
